sample_id,package_name,file_source,ecosystem,language,label,source,content_hash,content
01afac2059e91f1ad907a32668121e52d6e8e814,mahdix-0.1.6.5,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/mahdix/0.1.6.5/tar-gz/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,97ae7bd09bc7258ad891d3ed4c74e4de0b43ba18,"from setuptools import setup, find_packages

with open(""README.md"", ""r"", encoding=""utf-8"") as fh:
    long_description = fh.read()

setup(
    name=""mahdix"",
    version='0.1.6.5',
    author=""Mahdi Hasan Shuvo"",
    author_email=""shvo.mex@gmail.com"",
    url=""https://www.facebook.com/bk4human"",
    description=""An application that informs you of the different modules and very easy to use."",
    long_description=long_description,
    long_description_content_type=""text/markdown"",
    packages=find_packages(),
    classifiers=[
        ""Programming Language :: Python :: 3"",
        ""License :: OSI Approved :: MIT License"",
        ""Operating System :: OS Independent"",
    ],
    install_requires=[""click"", ""pytz""],
    entry_points={""console_scripts"": [""cloudquicklabs1 = src.main:main""]},
    project_urls={
        ""GitHub"": ""https://github.com/Shuvo-BBHH/"",
        ""Bug Reports"": ""https://www.facebook.com/bk4human"",
        ""Source"": ""https://github.com/Shuvo-BBHH/mahdix"",
    },
    keywords=""Shuvo-BBHH, MAHDI HASAN, Shuvo BBHH, Bk4kuman"",
    license=""MIT"",
    include_package_data=True,
    zip_safe=False,
    python_requires="">=3.11"",
)"
09946287b4261d57bdb42847282158c7fc616968,jmcomic-2.3.17,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/jmcomic/2.3.17/tar-gz/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,bec8bb84c79687251bcda9f055279e67f01ca15b,"from setuptools import setup, find_packages

with open(""README.md"", encoding='utf-8') as f:
    long_description = f.read()

version = None
with open('./src/jmcomic/__init__.py', encoding='utf-8') as f:
    for line in f:
        if '__version__' in line:
            version = line[line.index(""'"") + 1: line.rindex(""'"")]
            break

if version is None:
    print('Set version first!')
    exit(1)

setup(
    name='jmcomic',
    version=version,
    description='Python API For JMComic (禁漫天堂)',
    long_description_content_type=""text/markdown"",
    long_description=long_description,
    url='https://github.com/hect0x7/JMComic-Crawler-Python',
    author='hect0x7',
    author_email='93357912+hect0x7@users.noreply.github.com',
    packages=find_packages(""src""),
    package_dir={"""": ""src""},
    python_requires="">=3.7"",
    install_requires=[
        'commonX>=0.6.2',
        'curl_cffi',
        'PyYAML',
        'Pillow',
    ],
    keywords=['python', 'jmcomic', '18comic', '禁漫天堂', 'NSFW'],
    classifiers=[
        ""Development Status :: 4 - Beta"",
        ""Intended Audience :: Developers"",
        ""Programming Language :: Python :: 3.7"",
        ""Programming Language :: Python :: 3.8"",
        ""Programming Language :: Python :: 3.9"",
        ""Programming Language :: Python :: 3.10"",
        ""Programming Language :: Python :: 3.11"",
        ""Operating System :: MacOS"",
        ""Operating System :: POSIX :: Linux"",
        ""Operating System :: Microsoft :: Windows"",
    ],
    entry_points={
        'console_scripts': [
            'jmcomic = jmcomic.cl:main'
        ]
    }
)"
10ce019d18d08a7551d993452f7545162f4117e9,p-template-generator-0.1.91,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/p-template-generator/0.1.91/tar-gz/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,f831d12a72a3640e34c80a0da8689dcb9cce7f01,"import setuptools

with open(""README.md"", ""r"") as fh:
    long_description = fh.read()
setuptools.setup(
    name=""p-template-generator"",
    version=""0.1.91"",
    author=""pengjun"",
    author_email=""mr_lonely@foxmail.com"",
    description=""temple tools"",
    long_description=long_description,
    long_description_content_type=""text/markdown"",
    packages=setuptools.find_packages(),
    classifiers=[
        ""Programming Language :: Python :: 3"",
        ""License :: OSI Approved :: MIT License"",
        ""Operating System :: OS Independent"",
    ],
    py_modules=[],
    install_requires=[
        'requests',
        'Image',
        'protobuf',
        'imagesize',
        'urlparser',
        'Pillow',
        'mecord-cli>=0.4.10',
        'p-template-res>=0.2.4',
    ],
    dependency_links=[],
    entry_points={
        'console_scripts':[
            'template = template_generator.main:main'
        ]
    },
    python_requires='>=3.7',
)"
3f0fe919fcf1994f1c51a274f658570fda7b411e,owega-4.8.1,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/owega/4.8.1/tar-gz/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,50f418d28c05f1cb74b38f8a285bc32d01ad270e,"#!/usr/bin/env python3
# -*- coding: utf-8 -*-

from setuptools import setup
from owega.changelog import OwegaChangelog as oc


desc = open('README.md').read()
desc += '\n\n'
desc += ""## CHANGELOG: ""
desc += '\n```\n'
desc += oc.log
desc += '\n```\n'

requirements = [
	req.strip() for req in open('requirements.txt', 'r').read().split('\n')
	if req.strip()
]

setup(
	name='owega',
	version='4.8.1',
	packages=[
		'owega',
		'owega.changelog',
		'owega.config',
		'owega.OwegaFun',
		'owega.conversation',
	],
	install_requires=requirements,
	scripts=[
		'scripts/owega',
	],
	long_description=desc,
	long_description_content_type='text/markdown',
	project_urls={
		'Source': 'https://git.pyrokinesis.fr/darkgeem/owega',
	},
)"
4bf4b8b6008b485c05f4f4dfdbbf64ecc1842f8a,mahdix-0.1.5.1,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/mahdix/0.1.5.1/tar-gz/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,0e5c0212e7247275f0374fb7e3e126e85e98845f,"from setuptools import setup
setup(name='mahdix',
version='0.1.5.1',
description='this is a simple pip modul and test',
long_description='''
# pip install mahdix

# ----[USE]-------

# print Sumthiong = mahdix.p('YOUR TXT')

GET NOW TIME = mahdix.time()

# ----[GENERATE TXT LOGO] ------

from mahdix import makelogo

logo = makelogo(text='Mahdi')

print(logo)


#  random number

GET 7 diges random number = mahdix.random7()

GET 8 diges random number = mahdix.random8()

GET 9 diges random number = mahdix.random9()

GET 1 to2 diges random number = mahdix.random1_2()

GET 1 to3 diges random number = mahdix.random1_3()

GET 1 to4 diges random number = mahdix.random1_4()

GET 10 diges random number = mahdix.random10()


# -----[some functing]-------

os.system = mahdix.sysT('YOUR COMmAND')

request.get = mahdix.rqg   <Call this modul ""mahdix.rqg"">

request.post = mahdix.rqp  <Call this modul ""mahdix.rqp"">

random.randint = rr <Call this modul ""mahdix.rc"">

random.choice = rc   <Call this modul ""mahdix.rc"">

base64.decode = bsdc <Call this modul ""mahdix.bsdc"">

base64.encode = bsec <Call this modul ""mahdix.bsec"">

# ---[coloure]------

RED = mahdix.RED

GREEN = mahdix.GREEN

YELLOW = mahdix.YELLOW

BLUE=mahdix.BLUE

ORANGE =mahdix.ORANGE

LI_BLUE = Light_BLUE

LI_MAGENTA = Light_MAGENTA

LI_CYAN = Light_CYAN

LI_WHITE = Light_WHITE

Background colors

BG_BLACK = Background_BLACK

BG_RED = Background_RED

BG_GREEN = Background_GREEN 

# -----[MORE]-----

GET id is create date fb = mahdix.getyearid(cid);# cid = '100000000023456'


# ---- <<<There are more cloure are added>>------

# You can use as fucntion your caoud make extra ordanary
  
# exp;
  
# import mahdix as M
  
# M.P('mahdi')
  
# if This modul is helpfull You can try it.... 
  
# Iam a little boy.plz Don't look down on me Try to Do somthing
''',
package=['mahdit','os','requests','base64','random','sys'],
install_requires=[])"
4d2d7a2ba2698af33fcca3db239b99d6146254dc,python-etcd-0.4.5,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/python-etcd/0.4.5/tar-gz/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,d9e2f5ddf61367cc86c0898acf2822ecacff790d,"from setuptools import setup, find_packages
import sys, os

here = os.path.abspath(os.path.dirname(__file__))
README = open(os.path.join(here, 'README.rst')).read()
NEWS = open(os.path.join(here, 'NEWS.txt')).read()


version = '0.4.5'

install_requires = [
    'urllib3>=1.7.1',
    'dnspython>=1.13.0'
]

test_requires = [
    'mock',
    'nose',
    'pyOpenSSL>=0.14'
]

setup(
    name='python-etcd',
    version=version,
    description=""A python client for etcd"",
    long_description=README + '\n\n' + NEWS,
    classifiers=[
        ""Topic :: System :: Distributed Computing"",
        ""Topic :: Software Development :: Libraries"",
        ""License :: OSI Approved :: MIT License"",
        ""Programming Language :: Python :: 2"",
        ""Programming Language :: Python :: 3"",
        ""Topic :: Database :: Front-Ends"",
    ],
    keywords='etcd raft distributed log api client',
    author='Jose Plana',
    author_email='jplana@gmail.com',
    url='http://github.com/jplana/python-etcd',
    license='MIT',
    packages=find_packages('src'),
    package_dir = {'': 'src'},
    include_package_data=True,
    zip_safe=False,
    install_requires=install_requires,
    tests_require=test_requires,
    test_suite='nose.collector',
)"
67a43254c54687c9a85dba34617f63b354329b89,yangke-1.15.7,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/yangke/1.15.7/tar-gz/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,e666853226423126b4c9bc2d260f17ed6e7638ed,"import setuptools
import os
from gettext import gettext as _

# 国际化：生成语言目录，需要确保相应目录已经创建
# python setup.py extract_messages -k _ --output-file locale/main.pot   # 生成模板，会覆盖已经存在的模板
# python setup.py init_catalog --domain main -l zh_CN -i locale/main.pot -d locale  # 生成po文件
# python setup.py compile_catalog --domain main -l zh_CN -d locale  # 等同上一句

# 发布wheel安装文件
# python setup.py sdist bdist_wheel

# ----------------------- 离线安装1 ------------------------------
# 首先，离线安装最好保证离线计算机和在线计算机架构及软件版本尽量一致。
# 1.安装anaconda,
# 2.复制在线安装生成的conda环境至离线计算机
# 3.win32api库需要运行Scripts\pywin32_postinstall.py，运行方式为：
#   a) 切换到指定env环境，conda activate <python38>
#   b) 运行脚本： python .\Scripts\pywin32_postinstall.py -install
# 如果以上方法迁移后，运行python时出现错误：无法启动此程序，因为计算机中丢失api-ms-win-core-path-l1-1-0.dll尝试重新安装该程序以解决此问题。
# 该错误可能是低版本的anaconda安装高版本的python导致的，如离线机器Anaconda3-2021.05上安装python3.9会出现该问题。
# 解决方法：
# 1.在联网计算机上安装python 3.8，命令如下：
#   a) conda create --name=python38 python=3.8
# 2.将安装的python3.8的虚拟环境复制到离线电脑上
# 3.离线电脑试运行python3.8，如果不再报错，则继续安装以下额外第三方库
# 4.pip download yangke[All] torch torchvision torchaudio tensorflow -d D:/whl
# 5.将D:/whl文件夹复制到离线机器上。
# 6.pip install --no-index --find-links=D:/whl yangke[All] torch torchvision torchaudio tensorflow
# ----------------------- 离线安装1 ------------------------------

# ----------------------- 离线安装2 ------------------------------
# 1.在离线计算机中安装python3.9.12
# 2.在联网机器上安装好所有包，开始在联网计算机上进行以下操作
# 3.执行命令：pip freeze > require.txt，将安装包的信息保存到txt文件
# 4.执行命令: pip wheel -w DIR -r require.txt
# 5.执行命令: pip download -d DIR -r require.txt，如果生成的require.txt中yangke库是本地路径，则删除后面的路径
# 6.将require.txt和dir目录拷贝到离线计算机中，以下为在离线计算机中的操作
# 7.执行命令pip install --no-index --find-links=DIR -r require.txt
# ----------------------- 离线安装2 ------------------------------

# ----------------------- 上传pypi -----------------------------
# twine upload dist/*
# 输入账号密码即可
# yangke08
# YangKe.12
# ----------------------- 上传pypi -----------------------------

from yangke import __version__, extras_require

yangke_version = __version__
with open(os.path.join(os.path.dirname(__file__), 'README.md'), ""r"", encoding=""utf8"") as fh:
    long_description = fh.read()

install_requires = [  # 申明依赖包，安装包时pip会自动安装
    'pandas>=1.3.0',
    'pyyaml>=5.2',
    'json5>=0.8.5',
    'dill>=0.3.3',  # 储存函数对象
    'babel>=2.9',
    'pathlib2',
    'pillow>=7.0.0',
    # 'pywin32',  # 如果添加了pywin32依赖，则无法在linux系统上安装，因为依赖无法满足
    'cmake',
    'loguru',
    'apscheduler',
    'matplotlib>=3.5.0',
    'openpyxl>3',
    'pyKriging',
    'opencv-python',
    'psutil',
    'markupsafe>=2.1.1',  # scrapy框架需要
    'pyecharts',
    'iapws>=1.5',
    'qt_material',

],

all_lib = []
for v in extras_require.values():
    all_lib.extend(v)
all_lib = list(set(all_lib))
extras_require['All'] = all_lib
extras_require['ugly'] = [  # 容易出错的包
    'dlib>=19.17.0',  # dlib需要单独安装，涉及到cmake和boost
    'torch>=1.4.0',  # pytorch需要单独安装，pypi里版本太老
    'scikit_learn',  # 32位python中该库无法从源代码编译安装，需要下载whl文件安装
    'scipy',  # 32位无法从源代码编译安装，需要下载whl文件安装
    'PyQt6-WebEngine',  # 32位python无法安装该库
    'pyWinhook>=1.6.2',  # 32位python无法编译安装，需要下载whl文件安装
    'scikit-image>=0.19.3',  # paddleocr依赖
    'lmdb>=1.3.0',  # paddleocr依赖
    'orjson>3.7.3',  # paddleocr依赖
]

setuptools.setup(
    name=""yangke"",  # 模块名
    version=yangke_version,
    packages=setuptools.find_packages(
        exclude=['StockData', 'yangke..idea', 'yangke..git']),  # 这里输入Mod包文件目录
    # scripts=[""sis_io.py""],
    py_modules=[""main"",
                # ""yangke/spider/stock10jqka/start_stock10jqka"",
                # ""yangke\spider\stock10jqka\stock10jqka\spiders\jqka_spider"",
                ],  # 打包的*.py文件

    package_data={
        """": [""*.py"", ""*.cfg"", ""*.js"", ""*.html"", ""*.ico""],
    },
    include_package_data=True,  # 将MANIFEST.in中的文件也打包进wheel文件中

    python_requires="">=3.6"",

    # metadata to display on PyPI
    author=""杨可"",
    author_email=""yangyangyangkekeke@qq.com"",
    description=_(""个人工具综合平台，包含常用工具，网络爬虫，知识图谱，神经网络预测等工具""),
    long_description=long_description,
    long_description_content_type=""text/markdown"",
    keywords=""yangke"",
    url=""https://gitee.com/yangke02/lib4python"",
    project_urls={
        ""Bug Tracter"": ""https://gitee.com/yangke02/lib4python"",
        ""Documentation"": ""https://gitee.com/yangke02/lib4python"",
        ""Source Code"": ""https://gitee.com/yangke02/lib4python"",
        ""Funding"": ""https://gitee.com/yangke02/lib4python"",
    },
    classifiers=[  # 给pip工具一些额外的元数据信息，只是用来给pypi提供搜索依据的，对实际项目不做任何限制
        ""Development Status :: 4 - Beta"",
        # Indicate who your project is intended for
        ""Intended Audience :: Developers"",
        ""Topic :: Software Development :: Build Tools"",

        ""License :: Freely Distributable"",
        ""Natural Language :: Chinese (Simplified)"",

        ""Programming Language :: Python :: 3"",
        ""Operating System :: Microsoft :: Windows"",
    ],
    install_requires=install_requires,
    extras_require=extras_require,
    message_extractors={
        'yangke': [
            ('**.py', 'python', None),
            # ('**/templates/**.html', 'genshi', None),
            # ('**/templates/**.txt', 'genshi', {'template_class': 'genshi.template:TextTemplate'})
        ],
    },
)"
82dc97bdd491bbd34da784318e02a4809d7cf2da,returnn-1.20231126.154000,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/returnn/1.20231126.154000/tar-gz/returnn/extern/WarpRna/warp-rna/tensorflow_binding/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,92cc7812dc551e362d886d91b73ae28bc9e15a81,"""""""setup.py script for warp-rna TensorFlow wrapper
mostly copied from https://github.com/HawkAaron/warp-transducer/blob/master/tensorflow_binding/setup.py
Original License: Apache License 2.0
Changes are basically just adapted to the RNA code (and some formatting changes).
""""""

from __future__ import print_function

import os
import platform
import re
import warnings
import setuptools
import sys
import unittest
from setuptools.command.build_ext import build_ext as orig_build_ext
from distutils.version import LooseVersion

# We need to import tensorflow to find where its include directory is.
try:
    import tensorflow as tf
except ImportError:
    raise RuntimeError(""Tensorflow must be installed to build the tensorflow wrapper."")

if ""CUDA_HOME"" not in os.environ:
    print(""CUDA_HOME not found in the environment so building ""
          ""without GPU support. To build with GPU support ""
          ""please define the CUDA_HOME environment variable. ""
          ""This should be a path which contains include/cuda.h"",
          file=sys.stderr)
    enable_gpu = False
else:
    enable_gpu = True

if platform.system() == 'Darwin':
    lib_ext = "".dylib""
else:
    lib_ext = "".so""

warp_rna_path = ""../build""
if ""WARP_RNA_PATH"" in os.environ:
    warp_rna_path = os.environ[""WARP_RNA_PATH""]
if not os.path.exists(os.path.join(warp_rna_path, ""libwarprna"" + lib_ext)):
    print((""Could not find libwarprna.so in {}.\n""
           ""Build warp-rna and set WARP_RNA_PATH to the location of""
           "" libwarprna.so (default is '../build')"").format(warp_rna_path),
          file=sys.stderr)
    sys.exit(1)

root_path = os.path.realpath(os.path.dirname(__file__))

tf_include = tf.sysconfig.get_include()
tf_src_dir = tf.sysconfig.get_lib()
tf_includes = [tf_include, tf_src_dir]
include_dirs = tf_includes + [os.path.join(root_path, '../include')]

if LooseVersion(tf.__version__) >= LooseVersion('1.4'):
    nsync_dir = '../../external/nsync/public'
    if LooseVersion(tf.__version__) >= LooseVersion('1.10'):
        nsync_dir = 'external/nsync/public'
    include_dirs += [os.path.join(tf_include, nsync_dir)]

if os.getenv(""TF_CXX11_ABI"") is not None:
    TF_CXX11_ABI = os.getenv(""TF_CXX11_ABI"")
else:
    warnings.warn(""Assuming tensorflow was compiled without C++11 ABI. ""
                  ""It is generally true if you are using binary pip package. ""
                  ""If you compiled tensorflow from source with gcc >= 5 and didn't set ""
                  ""-D_GLIBCXX_USE_CXX11_ABI=0 during compilation, you need to set ""
                  ""environment variable TF_CXX11_ABI=1 when compiling this bindings. ""
                  ""Also be sure to touch some files in src to trigger recompilation. ""
                  ""Also, you need to set (or unsed) this environment variable if getting ""
                  ""undefined symbol: _ZN10tensorflow... errors"")
    TF_CXX11_ABI = ""0""

extra_compile_args = ['-std=c++11', '-fPIC', '-D_GLIBCXX_USE_CXX11_ABI=' + TF_CXX11_ABI]
# current tensorflow code triggers return type errors, silence those for now
extra_compile_args += ['-Wno-return-type']
if LooseVersion(tf.__version__) >= LooseVersion('1.4'):
    extra_compile_args += tf.sysconfig.get_compile_flags()

extra_link_args = []
if LooseVersion(tf.__version__) >= LooseVersion('1.4'):
    extra_link_args += tf.sysconfig.get_link_flags()

if (enable_gpu):
    extra_compile_args += ['-DWARPRNA_ENABLE_GPU']
    include_dirs += [os.path.join(os.environ[""CUDA_HOME""], 'include')]

    # mimic tensorflow cuda include setup so that their include command work
    if not os.path.exists(os.path.join(root_path, ""include"")):
        os.mkdir(os.path.join(root_path, ""include""))

    cuda_inc_path = os.path.join(root_path, ""include/cuda"")
    if not os.path.exists(cuda_inc_path) or os.readlink(cuda_inc_path) != os.environ[""CUDA_HOME""]:
        if os.path.exists(cuda_inc_path):
            os.remove(cuda_inc_path)
        os.symlink(os.environ[""CUDA_HOME""], cuda_inc_path)
    include_dirs += [os.path.join(root_path, 'include')]

# Ensure that all expected files and directories exist.
for loc in include_dirs:
    if not os.path.exists(loc):
        print((""Could not find file or directory {}.\n""
               ""Check your environment variables and paths?"").format(loc),
              file=sys.stderr)
        sys.exit(1)

lib_srcs = ['src/warp_rna_op.cc']

ext = setuptools.Extension('warprna_tensorflow.kernels',
                           sources = lib_srcs,
                           language = 'c++',
                           include_dirs = include_dirs,
                           library_dirs = [warp_rna_path],
                           runtime_library_dirs = [os.path.realpath(warp_rna_path)],
                           libraries = ['warp_rna'],
                           extra_compile_args = extra_compile_args,
                           extra_link_args = extra_link_args)

class build_tf_ext(orig_build_ext):
    def build_extensions(self):
        if LooseVersion(tf.__version__) < LooseVersion('1.4'):
            self.compiler.compiler_so.remove('-Wstrict-prototypes')
        orig_build_ext.build_extensions(self)

def discover_test_suite():
    test_loader = unittest.TestLoader()
    test_suite = test_loader.discover('tests', pattern='test_*.py')
    return test_suite

# Read the README.md file for the long description. This lets us avoid
# duplicating the package description in multiple places in the source.
README_PATH = os.path.join(os.path.dirname(__file__), ""README.md"")
with open(README_PATH, ""r"") as handle:
    # Extract everything between the first set of ## headlines
    LONG_DESCRIPTION = re.search(""#.*([^#]*)##"", handle.read()).group(1).strip()

setuptools.setup(
    name = ""warp_rna"",
    version = ""0.1"",
    description = ""TensorFlow wrapper for warp-rna"",
    url=""https://github.com/1ytic/warp-rna"",
    long_description = LONG_DESCRIPTION,
    author = ""Mingkun Huang"",
    author_email = ""mingkunhuang95@gmail.com"",
    license = ""Apache"",
    packages = [""warp_rna""],
    ext_modules = [ext],
    cmdclass = {'build_ext': build_tf_ext},
    test_suite = 'setup.discover_test_suite',
)"
8fca89cdb3d4e4701e82c99e7ddcf6bdbfdcebdb,lxml2pandas-0.16,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/lxml2pandas/0.16/tar-gz/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,b266c525458f9410b565d357c8f26e3b4f029377,"from setuptools import setup, find_packages
import codecs
import os
# 
here = os.path.abspath(os.path.dirname(__file__))
# 
with open(os.path.join(os.path.abspath(os.path.dirname(__file__)),'README.md'), encoding=""utf-8"") as fh:
    long_description = ""\n"" + fh.read()\

from pathlib import Path
this_directory = Path(__file__).parent
#long_description = (this_directory / ""README.md"").read_text()

VERSION = '''0.16'''
DESCRIPTION = '''lxml to pandas for fast web scraping'''

# Setting up
setup(
    name=""lxml2pandas"",
    version=VERSION,
    license='MIT',
    url = 'https://github.com/hansalemaos/lxml2pandas',
    author=""Johannes Fischer"",
    author_email=""aulasparticularesdealemaosp@gmail.com"",
    description=DESCRIPTION,
long_description = long_description,
long_description_content_type=""text/markdown"",
    #packages=['a_pandas_ex_apply_ignore_exceptions', 'fake_headers', 'flatten_everything', 'lxml', 'multiprocnomain', 'numpy', 'pandas', 'requests'],
    keywords=['lxml', 'pandas', 'web scraping'],
    classifiers=['Development Status :: 4 - Beta', 'Programming Language :: Python :: 3 :: Only', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development :: Libraries :: Python Modules', 'Topic :: Utilities'],
    install_requires=['a_pandas_ex_apply_ignore_exceptions', 'fake_headers', 'flatten_everything', 'lxml', 'multiprocnomain', 'numpy', 'pandas', 'requests'],
    include_package_data=True
)
#python setup.py sdist bdist_wheel
#twine upload dist/*"
930e80949223e39363a1f36504e675ead4c9334c,chainforge-0.2.6.7,/mnt/data/wangshibo/pypi-MAIN/pypi-main/packages/chainforge/0.2.6.7/tar-gz/setup.py,pypi,Python,0,malwarebench_pypi_benign_after_2000_v3,c2108de25a16805cd07aadb30b70f3f14fb6eb90,"from setuptools import setup, find_packages

def readme():
    with open('README.md', encoding='utf-8') as f:
        return f.read()

setup(
    name='chainforge',
    version='0.2.6.7',
    packages=find_packages(),
    author=""Ian Arawjo"",
    description=""A Visual Programming Environment for Prompt Engineering"",
    long_description=readme(),
    long_description_content_type='text/markdown',
    keywords='prompt engineering LLM response evaluation',
    license=""MIT"",
    url=""https://github.com/ianarawjo/ChainForge/"",
    install_requires=[
        # Package dependencies
        ""flask>=2.2.3"",
        ""flask[async]"",
        ""flask_cors"",
        ""requests"",
        ""urllib3==1.26.6"",
        ""openai"",
        ""anthropic"",
        ""google-generativeai"",
        ""dalaipy>=2.0.2"",
        ""mistune>=2.0"",  # for LLM response markdown parsing
    ],
    entry_points={
        'console_scripts': [
            'chainforge = chainforge.app:main',
        ],
    },
    classifiers=[
        # Package classifiers
        'Development Status :: 3 - Alpha',
        'Intended Audience :: Developers',
        'License :: OSI Approved :: MIT License',
        'Programming Language :: Python :: 3',
        'Programming Language :: Python :: 3.8',
        'Programming Language :: Python :: 3.9',
        'Programming Language :: Python :: 3.10',
    ],
    python_requires="">=3.8"",
    include_package_data=True,
)"
